sample_name	age	age_group	age_unit	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	description	elevation	env_biome	env_feature	env_matter	has_extracted_data	has_physical_specimen	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_location	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.H.CJV203	21	worker	days	0	H.CJV203	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV203	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	206	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV204	21	worker	days	0	H.CJV204	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV204	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	208	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV205	21	worker	days	0	H.CJV205	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV205	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	210	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV206	21	worker	days	0	H.CJV206	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV206	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	212	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV207	unknown	queen	days	0	H.CJV207	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-23 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV207	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	140	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV227	1	worker	days	0	H.CJV227	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV227	7460	no	18.22	-65.99	XXQIITAXX	y	completed	226	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV228	1	worker	days	0	H.CJV228	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV228	7460	no	18.22	-65.99	XXQIITAXX	y	completed	228	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV229	1	worker	days	0	H.CJV229	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV229	7460	no	18.22	-65.99	XXQIITAXX	y	completed	230	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV230	1	worker	days	0	H.CJV230	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV230	7460	no	18.22	-65.99	XXQIITAXX	y	completed	232	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV231	1	worker	days	0	H.CJV231	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV231	7460	no	18.22	-65.99	XXQIITAXX	y	completed	234	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV232	1	worker	days	0	H.CJV232	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV232	7460	no	18.22	-65.99	XXQIITAXX	y	completed	236	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV01	1	worker	days	0	H.CV01	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV01	7460	no	18.22	-65.99	XXQIITAXX	y	completed	31	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV02	1	worker	days	0	H.CV02	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV02	7460	no	18.22	-65.99	XXQIITAXX	y	completed	33	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV03	1	worker	days	0	H.CV03	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV03	7460	no	18.22	-65.99	XXQIITAXX	y	completed	35	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV04	1	worker	days	0	H.CV04	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV04	7460	no	18.22	-65.99	XXQIITAXX	y	completed	37	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV05	1	worker	days	0	H.CV05	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV05	7460	no	18.22	-65.99	XXQIITAXX	y	completed	39	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV06	1	worker	days	0	H.CV06	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV06	7460	no	18.22	-65.99	XXQIITAXX	y	completed	41	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV10	4	nurse	days	0	H.CV10	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV10	7460	no	18.22	-65.99	XXQIITAXX	y	completed	43	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV108	unknown	queen	days	0	H.CV108	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV108	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	5	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV11	4	nurse	days	0	H.CV11	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV11	7460	no	18.22	-65.99	XXQIITAXX	y	completed	45	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV12	4	nurse	days	0	H.CV12	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV12	7460	no	18.22	-65.99	XXQIITAXX	y	completed	47	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV209	1	worker	days	0	H.CV209	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV209	7460	no	18.22	-65.99	XXQIITAXX	y	completed	286	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV210	1	worker	days	0	H.CV210	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV210	7460	no	18.22	-65.99	XXQIITAXX	y	completed	288	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV211	1	worker	days	0	H.CV211	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV211	7460	no	18.22	-65.99	XXQIITAXX	y	completed	290	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV212	1	worker	days	0	H.CV212	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV212	7460	no	18.22	-65.99	XXQIITAXX	y	completed	292	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV213	1	worker	days	0	H.CV213	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV213	7460	no	18.22	-65.99	XXQIITAXX	y	completed	294	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV214	1	worker	days	0	H.CV214	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV214	7460	no	18.22	-65.99	XXQIITAXX	y	completed	296	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV233	7	nurse	days	0	H.CV233	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV233	7460	no	18.22	-65.99	XXQIITAXX	y	completed	298	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV234	7	nurse	days	0	H.CV234	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV234	7460	no	18.22	-65.99	XXQIITAXX	y	completed	300	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV235	7	nurse	days	0	H.CV235	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV235	7460	no	18.22	-65.99	XXQIITAXX	y	completed	302	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV236	7	nurse	days	0	H.CV236	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV236	7460	no	18.22	-65.99	XXQIITAXX	y	completed	304	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV237	7	nurse	days	0	H.CV237	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV237	7460	no	18.22	-65.99	XXQIITAXX	y	completed	306	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV238	7	nurse	days	0	H.CV238	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV238	7460	no	18.22	-65.99	XXQIITAXX	y	completed	308	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV239	1	worker	days	0	H.CV239	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-18 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV239	7460	no	18.22	-65.99	XXQIITAXX	y	completed	93	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV240	1	worker	days	0	H.CV240	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-18 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV240	7460	no	18.22	-65.99	XXQIITAXX	y	completed	95	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV241	1	worker	days	0	H.CV241	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV241	7460	no	18.22	-65.99	XXQIITAXX	y	completed	97	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV242	1	worker	days	0	H.CV242	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV242	7460	no	18.22	-65.99	XXQIITAXX	y	completed	99	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV243	1	worker	days	0	H.CV243	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV243	7460	no	18.22	-65.99	XXQIITAXX	y	completed	101	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV244	1	worker	days	0	H.CV244	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV244	7460	no	18.22	-65.99	XXQIITAXX	y	completed	103	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV25	7	nurse	days	0	H.CV25	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV25	7460	no	18.22	-65.99	XXQIITAXX	y	completed	49	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV26	7	nurse	days	0	H.CV26	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV26	7460	no	18.22	-65.99	XXQIITAXX	y	completed	51	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV263	13	worker	days	0	H.CV263	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV263	7460	no	18.22	-65.99	XXQIITAXX	y	completed	310	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV264	13	worker	days	0	H.CV264	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV264	7460	no	18.22	-65.99	XXQIITAXX	y	completed	312	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV265	13	worker	days	0	H.CV265	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV265	7460	no	18.22	-65.99	XXQIITAXX	y	completed	314	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV266	13	worker	days	0	H.CV266	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV266	7460	no	18.22	-65.99	XXQIITAXX	y	completed	316	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV267	13	worker	days	0	H.CV267	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV267	7460	no	18.22	-65.99	XXQIITAXX	y	completed	318	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV268	13	worker	days	0	H.CV268	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV268	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	320	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV27	7	nurse	days	0	H.CV27	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV27	7460	no	18.22	-65.99	XXQIITAXX	y	completed	53	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV281	8	nurse	days	0	H.CV281	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV281	7460	no	18.22	-65.99	XXQIITAXX	y	completed	105	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV282	8	nurse	days	0	H.CV282	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV282	7460	no	18.22	-65.99	XXQIITAXX	y	completed	107	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV283	8	nurse	days	0	H.CV283	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV283	7460	no	18.22	-65.99	XXQIITAXX	y	completed	109	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV284	8	nurse	days	0	H.CV284	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV284	7460	no	18.22	-65.99	XXQIITAXX	y	completed	111	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV285	8	nurse	days	0	H.CV285	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV285	7460	no	18.22	-65.99	XXQIITAXX	y	completed	113	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV286	8	nurse	days	0	H.CV286	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV286	7460	no	18.22	-65.99	XXQIITAXX	y	completed	115	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV287	9	nurse	days	0	H.CV287	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV287	7460	no	18.22	-65.99	XXQIITAXX	y	completed	238	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV288	9	nurse	days	0	H.CV288	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV288	7460	no	18.22	-65.99	XXQIITAXX	y	completed	240	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV289	9	nurse	days	0	H.CV289	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV289	7460	no	18.22	-65.99	XXQIITAXX	y	completed	242	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV290	9	nurse	days	0	H.CV290	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV290	7460	no	18.22	-65.99	XXQIITAXX	y	completed	244	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV291	9	nurse	days	0	H.CV291	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV291	7460	no	18.22	-65.99	XXQIITAXX	y	completed	246	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV292	9	nurse	days	0	H.CV292	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV292	7460	no	18.22	-65.99	XXQIITAXX	y	completed	248	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV293	13	worker	days	0	H.CV293	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV293	7460	no	18.22	-65.99	XXQIITAXX	y	completed	117	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV294	13	worker	days	0	H.CV294	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CV294	7460	no	18.22	-65.99	XXQIITAXX	y	completed	119	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
